filename, language, JSON, JSON with Comments, Ini, Lua, XML, Papyrus, HLSL, comment, blank, total
_bin\soltest\data\lua\env.global\includes\extensions\gui.lua, Lua, 0, 0, 0, 138, 0, 0, 0, 15, 24, 177
_bin\soltest\data\lua\env.global\includes\extensions\json.lua, Lua, 0, 0, 0, 30, 0, 0, 0, 4, 5, 39
_bin\soltest\data\lua\env.global\includes\extensions\math.lua, Lua, 0, 0, 0, 32, 0, 0, 0, 0, 3, 35
_bin\soltest\data\lua\env.global\includes\extensions\misc.lua, Lua, 0, 0, 0, 37, 0, 0, 0, 5, 7, 49
_bin\soltest\data\lua\env.global\includes\extensions\panel.lua, Lua, 0, 0, 0, 425, 0, 0, 0, 15, 99, 539
_bin\soltest\data\lua\env.global\includes\extensions\string.lua, Lua, 0, 0, 0, 32, 0, 0, 0, 6, 8, 46
_bin\soltest\data\lua\env.global\includes\extensions\table.lua, Lua, 0, 0, 0, 69, 0, 0, 0, 4, 10, 83
_bin\soltest\data\lua\env.global\includes\extensions\vector.lua, Lua, 0, 0, 0, 8, 0, 0, 0, 0, 2, 10
_bin\soltest\data\lua\env.global\includes\randomtest.lua, Lua, 0, 0, 0, 18, 0, 0, 0, 2, 8, 28
_bin\soltest\data\lua\env.global\includes\scriptreload.lua, Lua, 0, 0, 0, 16, 0, 0, 0, 1, 2, 19
_bin\soltest\data\lua\env.global\includes\stellarclass.lua, Lua, 0, 0, 0, 44, 0, 0, 0, 4, 10, 58
_bin\soltest\data\lua\env.global\includes\systems\EntTask.lua, Lua, 0, 0, 0, 186, 0, 0, 0, 12, 22, 220
_bin\soltest\data\lua\env.global\includes\systems\ability.lua, Lua, 0, 0, 0, 75, 0, 0, 0, 22, 10, 107
_bin\soltest\data\lua\env.global\includes\systems\actor_panels.lua, Lua, 0, 0, 0, 91, 0, 0, 0, 0, 10, 101
_bin\soltest\data\lua\env.global\includes\systems\ai\action.lua, Lua, 0, 0, 0, 4, 0, 0, 0, 0, 3, 7
_bin\soltest\data\lua\env.global\includes\systems\ai\ai.lua, Lua, 0, 0, 0, 82, 0, 0, 0, 0, 9, 91
_bin\soltest\data\lua\env.global\includes\systems\ai\mind.lua, Lua, 0, 0, 0, 23, 0, 0, 0, 1, 1, 25
_bin\soltest\data\lua\env.global\includes\systems\component.lua, Lua, 0, 0, 0, 28, 0, 0, 0, 1, 11, 40
_bin\soltest\data\lua\env.global\includes\systems\controller.lua, Lua, 0, 0, 0, 71, 0, 0, 0, 37, 27, 135
_bin\soltest\data\lua\env.global\includes\systems\crafting.lua, Lua, 0, 0, 0, 218, 0, 0, 0, 16, 19, 253
_bin\soltest\data\lua\env.global\includes\systems\effect.lua, Lua, 0, 0, 0, 79, 0, 0, 0, 12, 16, 107
_bin\soltest\data\lua\env.global\includes\systems\formlibrary.lua, Lua, 0, 0, 0, 6, 0, 0, 0, 38, 6, 50
_bin\soltest\data\lua\env.global\includes\systems\generator.lua, Lua, 0, 0, 0, 22, 0, 0, 0, 4, 6, 32
_bin\soltest\data\lua\env.global\includes\systems\interact.lua, Lua, 0, 0, 0, 67, 0, 0, 0, 20, 9, 96
_bin\soltest\data\lua\env.global\includes\systems\inventory.lua, Lua, 0, 0, 0, 81, 0, 0, 0, 1, 14, 96
_bin\soltest\data\lua\env.global\includes\systems\item.lua, Lua, 0, 0, 0, 1, 0, 0, 0, 0, 3, 4
_bin\soltest\data\lua\env.global\includes\systems\levelgenerator.lua, Lua, 0, 0, 0, 38, 0, 0, 0, 1, 11, 50
_bin\soltest\data\lua\env.global\includes\systems\player.lua, Lua, 0, 0, 0, 148, 0, 0, 0, 6, 25, 179
_bin\soltest\data\lua\env.global\includes\systems\settings.lua, Lua, 0, 0, 0, 127, 0, 0, 0, 1, 12, 140
_bin\soltest\data\lua\env.global\includes\systems\stage_02\editor.lua, Lua, 0, 0, 0, 9, 0, 0, 0, 3, 5, 17
_bin\soltest\data\lua\env.global\includes\systems\stage_02\furmanager.lua, Lua, 0, 0, 0, 103, 0, 0, 0, 6, 4, 113
_bin\soltest\data\lua\env.global\includes\systems\textureRenderer.lua, Lua, 0, 0, 0, 23, 0, 0, 0, 0, 3, 26
_bin\soltest\data\lua\env.global\includes\systems\undo.lua, Lua, 0, 0, 0, 55, 0, 0, 0, 2, 4, 61
_bin\soltest\data\lua\env.global\includes\systems\visualEffect.lua, Lua, 0, 0, 0, 79, 0, 0, 0, 0, 21, 100
_bin\soltest\data\lua\env.global\includes\testlp.lua, Lua, 0, 0, 0, 262, 0, 0, 0, 0, 1, 263
_bin\soltest\data\lua\env.global\includes\tools\dynmaterial.lua, Lua, 0, 0, 0, 180, 0, 0, 0, 4, 10, 194
_bin\soltest\data\lua\env.global\includes\tools\math.lua, Lua, 0, 0, 0, 29, 0, 0, 0, 1, 8, 38
_bin\soltest\data\lua\env.global\includes\tools\spatiallinkhelper.lua, Lua, 0, 0, 0, 5, 0, 0, 0, 0, 5, 10
_bin\soltest\data\lua\env.global\includes\tools\trace.lua, Lua, 0, 0, 0, 99, 0, 0, 0, 12, 11, 122
_bin\soltest\data\lua\env.global\includes\uid.lua, Lua, 0, 0, 0, 8, 0, 0, 0, 0, 3, 11
_bin\soltest\data\lua\env.global\includes\worldsystems\airlock.lua, Lua, 0, 0, 0, 35, 0, 0, 0, 0, 2, 37
_bin\soltest\data\lua\env.global\includes\worldsystems\traintrack.lua, Lua, 0, 0, 0, 149, 0, 0, 0, 34, 27, 210
_bin\soltest\data\lua\env.global\world\aitypes\test.lua, Lua, 0, 0, 0, 587, 0, 0, 0, 99, 66, 752
_bin\soltest\data\lua\env.global\world\aitypes\test_ru.lua, Lua, 0, 0, 0, 552, 0, 0, 0, 97, 60, 709
_bin\soltest\data\lua\env.global\world\components\antr_systems.lua, Lua, 0, 0, 0, 149, 0, 0, 0, 3, 9, 161
_bin\soltest\data\lua\env.global\world\components\constrot.lua, Lua, 0, 0, 0, 5, 0, 0, 0, 0, 3, 8
_bin\soltest\data\lua\env.global\world\components\equipment.lua, Lua, 0, 0, 0, 448, 0, 0, 0, 18, 38, 504
_bin\soltest\data\lua\env.global\world\components\health.lua, Lua, 0, 0, 0, 116, 0, 0, 0, 0, 19, 135
_bin\soltest\data\lua\env.global\world\components\light.lua, Lua, 0, 0, 0, 7, 0, 0, 0, 0, 3, 10
_bin\soltest\data\lua\env.global\world\components\model.lua, Lua, 0, 0, 0, 17, 0, 0, 0, 0, 2, 19
_bin\soltest\data\lua\env.global\world\components\orbit.lua, Lua, 0, 0, 0, 41, 0, 0, 0, 0, 3, 44
_bin\soltest\data\lua\env.global\world\components\physobj.lua, Lua, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
_bin\soltest\data\lua\env.global\world\components\physspace.lua, Lua, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
_bin\soltest\data\lua\env.global\world\components\storage.lua, Lua, 0, 0, 0, 421, 0, 0, 0, 13, 33, 467
_bin\soltest\data\lua\env.global\world\components\vendor.lua, Lua, 0, 0, 0, 129, 0, 0, 0, 2, 18, 149
_bin\soltest\data\lua\env.global\world\components\wireio.lua, Lua, 0, 0, 0, 76, 0, 0, 0, 26, 8, 110
_bin\soltest\data\lua\env.global\world\controllers\Actor.lua, Lua, 0, 0, 0, 994, 0, 0, 0, 229, 179, 1402
_bin\soltest\data\lua\env.global\world\controllers\ActorWait.lua, Lua, 0, 0, 0, 24, 0, 0, 0, 0, 6, 30
_bin\soltest\data\lua\env.global\world\controllers\FreeCamera.lua, Lua, 0, 0, 0, 245, 0, 0, 0, 18, 45, 308
_bin\soltest\data\lua\env.global\world\controllers\OrbitingCamera.lua, Lua, 0, 0, 0, 65, 0, 0, 0, 0, 20, 85
_bin\soltest\data\lua\env.global\world\controllers\PlanetView.lua, Lua, 0, 0, 0, 85, 0, 0, 0, 0, 21, 106
_bin\soltest\data\lua\env.global\world\controllers\StarMap.lua, Lua, 0, 0, 0, 127, 0, 0, 0, 103, 22, 252
_bin\soltest\data\lua\env.global\world\controllers\SystemView.lua, Lua, 0, 0, 0, 202, 0, 0, 0, 0, 38, 240
_bin\soltest\data\lua\env.global\world\effects\mindlink.lua, Lua, 0, 0, 0, 74, 0, 0, 0, 3, 8, 85
_bin\soltest\data\lua\env.global\world\effects\physinteraction.lua, Lua, 0, 0, 0, 18, 0, 0, 0, 0, 9, 27
_bin\soltest\data\lua\env.global\world\effects\shipremotecontrol.lua, Lua, 0, 0, 0, 10, 0, 0, 0, 0, 2, 12
_bin\soltest\data\lua\env.global\world\effects\swap.lua, Lua, 0, 0, 0, 53, 0, 0, 0, 2, 8, 63
_bin\soltest\data\lua\env.global\world\effects\transform.lua, Lua, 0, 0, 0, 15, 0, 0, 0, 0, 5, 20
_bin\soltest\data\lua\env.global\world\entities\ambient_sound.lua, Lua, 0, 0, 0, 61, 0, 0, 0, 9, 10, 80
_bin\soltest\data\lua\env.global\world\entities\base_actor.lua, Lua, 0, 0, 0, 1701, 0, 0, 0, 283, 223, 2207
_bin\soltest\data\lua\env.global\world\entities\base_tool.lua, Lua, 0, 0, 0, 244, 0, 0, 0, 33, 47, 324
_bin\soltest\data\lua\env.global\world\entities\base_vehicle.lua, Lua, 0, 0, 0, 75, 0, 0, 0, 10, 22, 107
_bin\soltest\data\lua\env.global\world\entities\beacon.lua, Lua, 0, 0, 0, 59, 0, 0, 0, 5, 20, 84
_bin\soltest\data\lua\env.global\world\entities\body_part.lua, Lua, 0, 0, 0, 112, 0, 0, 0, 3, 8, 123
_bin\soltest\data\lua\env.global\world\entities\bspmap.lua, Lua, 0, 0, 0, 183, 0, 0, 0, 33, 24, 240
_bin\soltest\data\lua\env.global\world\entities\dyn_camera.lua, Lua, 0, 0, 0, 32, 0, 0, 0, 0, 8, 40
_bin\soltest\data\lua\env.global\world\entities\dyn_door.lua, Lua, 0, 0, 0, 158, 0, 0, 0, 9, 27, 194
_bin\soltest\data\lua\env.global\world\entities\dyn_flashlight.lua, Lua, 0, 0, 0, 37, 0, 0, 0, 0, 11, 48
_bin\soltest\data\lua\env.global\world\entities\dyn_lift.lua, Lua, 0, 0, 0, 501, 0, 0, 0, 58, 73, 632
_bin\soltest\data\lua\env.global\world\entities\dyn_road.lua, Lua, 0, 0, 0, 188, 0, 0, 0, 16, 31, 235
_bin\soltest\data\lua\env.global\world\entities\dyn_trigger.lua, Lua, 0, 0, 0, 22, 0, 0, 0, 0, 2, 24
_bin\soltest\data\lua\env.global\world\entities\editor_handle.lua, Lua, 0, 0, 0, 53, 0, 0, 0, 0, 6, 59
_bin\soltest\data\lua\env.global\world\entities\env_cubemap.lua, Lua, 0, 0, 0, 34, 0, 0, 0, 3, 8, 45
_bin\soltest\data\lua\env.global\world\entities\env_emitter.lua, Lua, 0, 0, 0, 129, 0, 0, 0, 1, 16, 146
_bin\soltest\data\lua\env.global\world\entities\env_explosion.lua, Lua, 0, 0, 0, 53, 0, 0, 0, 43, 16, 112
_bin\soltest\data\lua\env.global\world\entities\env_skybox.lua, Lua, 0, 0, 0, 21, 0, 0, 0, 1, 4, 26
_bin\soltest\data\lua\env.global\world\entities\env_skydome.lua, Lua, 0, 0, 0, 14, 0, 0, 0, 0, 4, 18
_bin\soltest\data\lua\env.global\world\entities\flashlight.lua, Lua, 0, 0, 0, 51, 0, 0, 0, 3, 9, 63
_bin\soltest\data\lua\env.global\world\entities\galaxy.lua, Lua, 0, 0, 0, 80, 0, 0, 0, 10, 10, 100
_bin\soltest\data\lua\env.global\world\entities\galaxy_map.lua, Lua, 0, 0, 0, 778, 0, 0, 0, 143, 134, 1055
_bin\soltest\data\lua\env.global\world\entities\gizmo_part.lua, Lua, 0, 0, 0, 97, 0, 0, 0, 33, 16, 146
_bin\soltest\data\lua\env.global\world\entities\interior_worldspace.lua, Lua, 0, 0, 0, 135, 0, 0, 0, 21, 38, 194
_bin\soltest\data\lua\env.global\world\entities\item_apparel.lua, Lua, 0, 0, 0, 146, 0, 0, 0, 40, 22, 208
_bin\soltest\data\lua\env.global\world\entities\mass_center.lua, Lua, 0, 0, 0, 6, 0, 0, 0, 2, 2, 10
_bin\soltest\data\lua\env.global\world\entities\mircroplanet.lua, Lua, 0, 0, 0, 50, 0, 0, 0, 4, 8, 62
_bin\soltest\data\lua\env.global\world\entities\nebula.lua, Lua, 0, 0, 0, 4, 0, 0, 0, 4, 3, 11
_bin\soltest\data\lua\env.global\world\entities\omnilight.lua, Lua, 0, 0, 0, 49, 0, 0, 0, 41, 12, 102
_bin\soltest\data\lua\env.global\world\entities\planet.lua, Lua, 0, 0, 0, 106, 0, 0, 0, 21, 25, 152
_bin\soltest\data\lua\env.global\world\entities\planet_surface.lua, Lua, 0, 0, 0, 142, 0, 0, 0, 36, 23, 201
_bin\soltest\data\lua\env.global\world\entities\planet_surface_mod.lua, Lua, 0, 0, 0, 57, 0, 0, 0, 0, 15, 72
_bin\soltest\data\lua\env.global\world\entities\planet_surface_node.lua, Lua, 0, 0, 0, 78, 0, 0, 0, 21, 13, 112
_bin\soltest\data\lua\env.global\world\entities\portal.lua, Lua, 0, 0, 0, 79, 0, 0, 0, 9, 23, 111
_bin\soltest\data\lua\env.global\world\entities\procedural_station.lua, Lua, 0, 0, 0, 195, 0, 0, 0, 33, 17, 245
_bin\soltest\data\lua\env.global\world\entities\projectile.lua, Lua, 0, 0, 0, 98, 0, 0, 0, 9, 19, 126
_bin\soltest\data\lua\env.global\world\entities\prop_dynamic.lua, Lua, 0, 0, 0, 35, 0, 0, 0, 0, 7, 42
_bin\soltest\data\lua\env.global\world\entities\prop_physics.lua, Lua, 0, 0, 0, 54, 0, 0, 0, 15, 14, 83
_bin\soltest\data\lua\env.global\world\entities\prop_static.lua, Lua, 0, 0, 0, 81, 0, 0, 0, 6, 10, 97
_bin\soltest\data\lua\env.global\world\entities\prop_variable.lua, Lua, 0, 0, 0, 445, 0, 0, 0, 38, 29, 512
_bin\soltest\data\lua\env.global\world\entities\ring.lua, Lua, 0, 0, 0, 32, 0, 0, 0, 10, 12, 54
_bin\soltest\data\lua\env.global\world\entities\rt_camera.lua, Lua, 0, 0, 0, 27, 0, 0, 0, 0, 6, 33
_bin\soltest\data\lua\env.global\world\entities\rt_interface.lua, Lua, 0, 0, 0, 24, 0, 0, 0, 0, 6, 30
_bin\soltest\data\lua\env.global\world\entities\rt_layer.lua, Lua, 0, 0, 0, 80, 0, 0, 0, 8, 23, 111
_bin\soltest\data\lua\env.global\world\entities\rt_mirror.lua, Lua, 0, 0, 0, 131, 0, 0, 0, 30, 26, 187
_bin\soltest\data\lua\env.global\world\entities\spacecluster.lua, Lua, 0, 0, 0, 47, 0, 0, 0, 4, 14, 65
_bin\soltest\data\lua\env.global\world\entities\spaceship.lua, Lua, 0, 0, 0, 1070, 0, 0, 0, 168, 175, 1413
_bin\soltest\data\lua\env.global\world\entities\spaceship_chair.lua, Lua, 0, 0, 0, 99, 0, 0, 0, 12, 25, 136
_bin\soltest\data\lua\env.global\world\entities\spaceship_teleporter.lua, Lua, 0, 0, 0, 131, 0, 0, 0, 6, 19, 156
_bin\soltest\data\lua\env.global\world\entities\spacestation.lua, Lua, 0, 0, 0, 78, 0, 0, 0, 7, 41, 126
_bin\soltest\data\lua\env.global\world\entities\spawnpoint.lua, Lua, 0, 0, 0, 28, 0, 0, 0, 1, 4, 33
_bin\soltest\data\lua\env.global\world\entities\star.lua, Lua, 0, 0, 0, 51, 0, 0, 0, 9, 11, 71
_bin\soltest\data\lua\env.global\world\entities\star_surface.lua, Lua, 0, 0, 0, 43, 0, 0, 0, 29, 10, 82
_bin\soltest\data\lua\env.global\world\entities\starsystem.lua, Lua, 0, 0, 0, 118, 0, 0, 0, 43, 18, 179
_bin\soltest\data\lua\env.global\world\entities\test_dimtonnel.lua, Lua, 0, 0, 0, 99, 0, 0, 0, 5, 20, 124
_bin\soltest\data\lua\env.global\world\entities\test_dynamic_construct.lua, Lua, 0, 0, 0, 96, 0, 0, 0, 41, 27, 164
_bin\soltest\data\lua\env.global\world\entities\test_procmesh.lua, Lua, 0, 0, 0, 29, 0, 0, 0, 0, 7, 36
_bin\soltest\data\lua\env.global\world\entities\test_psys.lua, Lua, 0, 0, 0, 45, 0, 0, 0, 7, 9, 61
_bin\soltest\data\lua\env.global\world\entities\test_shadowmap.lua, Lua, 0, 0, 0, 76, 0, 0, 0, 4, 11, 91
_bin\soltest\data\lua\env.global\world\entities\test_shadowmap2.lua, Lua, 0, 0, 0, 151, 0, 0, 0, 12, 86, 249
_bin\soltest\data\lua\env.global\world\entities\testenttype.lua, Lua, 0, 0, 0, 31, 0, 0, 0, 2, 9, 42
_bin\soltest\data\lua\env.global\world\entities\timed_ent_test.lua, Lua, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4
_bin\soltest\data\lua\env.global\world\entities\train_carriage.lua, Lua, 0, 0, 0, 174, 0, 0, 0, 41, 21, 236
_bin\soltest\data\lua\env.global\world\entities\use_button.lua, Lua, 0, 0, 0, 72, 0, 0, 0, 1, 14, 87
_bin\soltest\data\lua\env.global\world\entities\use_chair.lua, Lua, 0, 0, 0, 99, 0, 0, 0, 0, 20, 119
_bin\soltest\data\lua\env.global\world\entities\use_container.lua, Lua, 0, 0, 0, 95, 0, 0, 0, 24, 19, 138
_bin\soltest\data\lua\env.global\world\entities\use_door_teleport.lua, Lua, 0, 0, 0, 176, 0, 0, 0, 36, 30, 242
_bin\soltest\data\lua\env.global\world\entities\use_vendor.lua, Lua, 0, 0, 0, 141, 0, 0, 0, 4, 13, 158
_bin\soltest\data\lua\env.global\world\entities\util_textureRenderer.lua, Lua, 0, 0, 0, 53, 0, 0, 0, 10, 7, 70
_bin\soltest\data\lua\env.global\world\entities\util_thumbnailRenderer.lua, Lua, 0, 0, 0, 140, 0, 0, 0, 7, 24, 171
_bin\soltest\data\lua\env.global\world\entities\warp_portal.lua, Lua, 0, 0, 0, 27, 0, 0, 0, 2, 8, 37
_bin\soltest\data\lua\env.global\world\entities\web_screen.lua, Lua, 0, 0, 0, 59, 0, 0, 0, 6, 14, 79
_bin\soltest\data\lua\env.global\world\entities\world_editor_template.lua, Lua, 0, 0, 0, 60, 0, 0, 0, 8, 16, 84
_bin\soltest\data\lua\env.global\world\entities\world_solverse.lua, Lua, 0, 0, 0, 240, 0, 0, 0, 45, 71, 356
_bin\soltest\data\lua\env.global\world\entities\world_solverse_inroot.lua, Lua, 0, 0, 0, 46, 0, 0, 0, 0, 18, 64
_bin\soltest\data\lua\env.global\world\entities\world_solverse_inspace.lua, Lua, 0, 0, 0, 46, 0, 0, 0, 16, 19, 81
_bin\soltest\data\lua\env.global\world\entities\world_source.lua, Lua, 0, 0, 0, 92, 0, 0, 0, 12, 32, 136
_bin\soltest\data\lua\env.global\world\entities\world_spacelab.lua, Lua, 0, 0, 0, 141, 0, 0, 0, 22, 56, 219
_bin\soltest\data\lua\env.global\world\entities\world_testcity.lua, Lua, 0, 0, 0, 87, 0, 0, 0, 7, 20, 114
_bin\soltest\data\lua\env.global\world\entities\world_testmap.lua, Lua, 0, 0, 0, 375, 0, 0, 0, 182, 105, 662
_bin\soltest\data\lua\env.global\world\entities\world_void.lua, Lua, 0, 0, 0, 19, 0, 0, 0, 2, 5, 26
_bin\soltest\data\lua\env.global\world\generators\com.system.default.lua, Lua, 0, 0, 0, 365, 0, 0, 0, 87, 109, 561
_bin\soltest\data\lua\env.global\world\generators\com.system.empty.lua, Lua, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3
_bin\soltest\data\lua\env.global\world\generators\com.system.galaxycenter.lua, Lua, 0, 0, 0, 21, 0, 0, 0, 0, 5, 26
_bin\soltest\data\lua\env.global\world\tasks\attack.lua, Lua, 0, 0, 0, 31, 0, 0, 0, 0, 4, 35
_bin\soltest\data\lua\env.global\world\tasks\follow.lua, Lua, 0, 0, 0, 28, 0, 0, 0, 3, 7, 38
_bin\soltest\data\lua\env.global\world\tasks\moveto.lua, Lua, 0, 0, 0, 135, 0, 0, 0, 5, 22, 162
_bin\soltest\data\lua\env.global\world\tasks\rotateto.lua, Lua, 0, 0, 0, 26, 0, 0, 0, 0, 5, 31
_bin\soltest\data\lua\env.global\world\tasks\ship_centering.lua, Lua, 0, 0, 0, 18, 0, 0, 0, 0, 3, 21
_bin\soltest\data\lua\env.global\world\tasks\ship_warp.lua, Lua, 0, 0, 0, 73, 0, 0, 0, 13, 12, 98
_bin\soltest\data\lua\env.global\world\tasks\use.lua, Lua, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
_bin\soltest\data\lua\env.global\world\tasks\wait.lua, Lua, 0, 0, 0, 17, 0, 0, 0, 0, 3, 20
_bin\soltest\data\lua\env.global\world\tasks\wander.lua, Lua, 0, 0, 0, 265, 0, 0, 0, 47, 20, 332
_bin\soltest\data\lua\env.global\world\tools\allhooks.lua, Lua, 0, 0, 0, 8, 0, 0, 0, 0, 5, 13
_bin\soltest\data\lua\env.global\world\tools\flare.lua, Lua, 0, 0, 0, 53, 0, 0, 0, 5, 20, 78
_bin\soltest\data\lua\env.global\world\tools\lighteningtool.lua, Lua, 0, 0, 0, 53, 0, 0, 0, 5, 20, 78
_bin\soltest\data\lua\env.global\world\tools\lightgun.lua, Lua, 0, 0, 0, 50, 0, 0, 0, 1, 17, 68
_bin\soltest\data\lua\env.global\world\tools\tool_gravitygun.lua, Lua, 0, 0, 0, 7, 0, 0, 0, 0, 7, 14
_bin\soltest\data\lua\env.global\world\tools\tool_physgun.lua, Lua, 0, 0, 0, 140, 0, 0, 0, 20, 24, 184
_bin\soltest\data\lua\env.global\world\tools\tool_propspawner.lua, Lua, 0, 0, 0, 53, 0, 0, 0, 9, 9, 71
_bin\soltest\data\lua\env.global\world\tools\tool_weld.lua, Lua, 0, 0, 0, 200, 0, 0, 0, 15, 21, 236
_bin\soltest\data\lua\env.global\world\tools\weapon_bow.lua, Lua, 0, 0, 0, 68, 0, 0, 0, 13, 8, 89
_bin\soltest\data\lua\env.global\world\tools\weapon_energy.lua, Lua, 0, 0, 0, 117, 0, 0, 0, 5, 25, 147
_bin\soltest\data\lua\env.global\world\tools\weapon_staff.lua, Lua, 0, 0, 0, 30, 0, 0, 0, 1, 7, 38
_bin\soltest\data\models\active\tex\chest.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\models\apparel\tex2\cloth_base.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
_bin\soltest\data\models\apparel\tex2\shoes.json, JSON, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
_bin\soltest\data\models\apparel\tex2\skirt.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\apparel\tex2\th.json, JSON, 17, 0, 0, 0, 0, 0, 0, 0, 1, 18
_bin\soltest\data\models\apparel\tex2\top.json, JSON, 16, 0, 0, 0, 0, 0, 0, 0, 1, 17
_bin\soltest\data\models\apparel\tex3\AM_MAT.json, JSON, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
_bin\soltest\data\models\apparel\tex3\AM_MAT2.json, JSON, 13, 0, 0, 0, 0, 0, 0, 0, 4, 17
_bin\soltest\data\models\apparel\tex3\am_full.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
_bin\soltest\data\models\apparel\tex\ContVisor.json, JSON, 16, 0, 0, 0, 0, 0, 0, 1, 2, 19
_bin\soltest\data\models\apparel\tex\arm.json, JSON, 13, 0, 0, 0, 0, 0, 0, 9, 3, 25
_bin\soltest\data\models\apparel\tex\body.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\apparel\tex\boots.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
_bin\soltest\data\models\apparel\tex\cape_a.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\apparel\tex\cape_b.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
_bin\soltest\data\models\apparel\tex\cloth_base.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
_bin\soltest\data\models\apparel\tex\coat.json, JSON, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
_bin\soltest\data\models\apparel\tex\cord.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
_bin\soltest\data\models\apparel\tex\hat.json, JSON, 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
_bin\soltest\data\models\apparel\tex\leg.json, JSON, 20, 0, 0, 0, 0, 0, 0, 3, 4, 27
_bin\soltest\data\models\apparel\tex\neck.json, JSON, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
_bin\soltest\data\models\apparel\tex\scarfred.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\apparel\tex\skt2.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\models\apparel\tex\tab.json, JSON, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
_bin\soltest\data\models\apparel\tex\tur.json, JSON, 16, 0, 0, 0, 0, 0, 0, 2, 4, 22
_bin\soltest\data\models\apparel\tex\ud.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\apparel\tex\uniform_a.json, JSON, 7, 0, 0, 0, 0, 0, 0, 1, 2, 10
_bin\soltest\data\models\apparel\tex\uniform_b.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
_bin\soltest\data\models\apparel\tex\uniform_c.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
_bin\soltest\data\models\apparel\tex\unr.json, JSON, 22, 0, 0, 0, 0, 0, 0, 2, 5, 29
_bin\soltest\data\models\apparel\tex\unr_red.json, JSON, 21, 0, 0, 0, 0, 0, 0, 2, 3, 26
_bin\soltest\data\models\apparel\tex_mhm\arm2.json, JSON, 15, 0, 0, 0, 0, 0, 0, 9, 3, 27
_bin\soltest\data\models\apparel\tex_mhm\belt.json, JSON, 13, 0, 0, 0, 0, 0, 0, 11, 3, 27
_bin\soltest\data\models\apparel\tex_mhm\cloth_base.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
_bin\soltest\data\models\apparel\tex_mhm\headphones.json, JSON, 17, 0, 0, 0, 0, 0, 0, 8, 3, 28
_bin\soltest\data\models\apparel\tex_mhm\mhdc.json, JSON, 17, 0, 0, 0, 0, 0, 0, 7, 3, 27
_bin\soltest\data\models\apparel\tex_mhm\pants.json, JSON, 17, 0, 0, 0, 0, 0, 0, 7, 3, 27
_bin\soltest\data\models\apparel\texr\gloves.json, JSON, 16, 0, 0, 0, 0, 0, 0, 1, 5, 22
_bin\soltest\data\models\apparel\texr\rhands.json, JSON, 10, 0, 0, 0, 0, 0, 0, 1, 4, 15
_bin\soltest\data\models\artificial\buildings\citadel\tex\grayblue.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
_bin\soltest\data\models\artificial\buildings\medi\sample.dnmd, JSON with Comments, 0, 62, 0, 0, 0, 0, 0, 3, 4, 69
_bin\soltest\data\models\artificial\buildings\medi\sample_wall.dnmd, JSON with Comments, 0, 53, 0, 0, 0, 0, 0, 3, 3, 59
_bin\soltest\data\models\artificial\buildings\skyscraper\tex\grayblue.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
_bin\soltest\data\models\artificial\city\procedural_city_test.dnmd, JSON with Comments, 0, 77, 0, 0, 0, 0, 0, 3, 4, 84
_bin\soltest\data\models\artificial\doors\double_base.dnmd, JSON with Comments, 0, 109, 0, 0, 0, 0, 0, 6, 7, 122
